Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count
175,22111671882898,22111688649109,16.766211,0
175,22111688649109,22111705417159,16.76805,0
175,22111705417159,22111722185592,16.768433,0
175,22111722185592,22111738954940,16.769348,0
175,22111738954940,22111755724005,16.769065,0
175,22111755724005,22111772493263,16.769258,0
175,22111772493263,22111789262296,16.769033,0
175,22111789262296,22111806030838,16.768542,0
175,22111806030838,22111822799188,16.76835,0
175,22111822799188,22111839567848,16.76866,0
175,22111839567848,22111856336383,16.768535,0
175,22111856336383,22111873105879,16.769496,0
175,22111873105879,22111889874781,16.768902,0
175,22111889874781,22111906642648,16.767867,0
175,22111906642648,22111923410817,16.768169,0
175,22111923410817,22111940180127,16.76931,0
175,22111940180127,22111956949184,16.769057,0
175,22111956949184,22111973717536,16.768352,0
175,22111973717536,22111990485643,16.768107,0
175,22111990485643,22112007249376,16.763733,0
175,22112007249376,22112024018387,16.769011,0
175,22112024018387,22112040787582,16.769195,0
175,22112040787582,22112057556731,16.769149,0
175,22112057556731,22112074325250,16.768519,0
175,22112074325250,22112091093947,16.768697,0
175,22112091093947,22112107862439,16.768492,0
175,22112107862439,22112124631105,16.768666,0
175,22112124631105,22112141399860,16.768755,0
175,22112141399860,22112158168843,16.768983,0
175,22112158168843,22112174938136,16.769293,0
176,22112174938136,22112191706921,16.768785,0
176,22112191706921,22112208475078,16.768157,0
176,22112208475078,22112225241631,16.766553,0
176,22112225241631,22112242009865,16.768234,0
176,22112242009865,22112258778194,16.768329,0
176,22112258778194,22112275546644,16.76845,0
176,22112275546644,22112292316048,16.769404,0
176,22112292316048,22112309084653,16.768605,0
176,22112309084653,22112325853735,16.769082,0
176,22112325853735,22112342622574,16.768839,0
176,22112342622574,22112359390327,16.767753,0
176,22112359390327,22112376158371,16.768044,0
176,22112376158371,22112392926991,16.76862,0
176,22112392926991,22112409696433,16.769442,0
176,22112409696433,22112426464446,16.768013,0
176,22112426464446,22112443233194,16.768748,0
176,22112443233194,22112460002227,16.769033,0
176,22112460002227,22112476770990,16.768763,0
176,22112476770990,22112493538756,16.767766,0
176,22112493538756,22112510307607,16.768851,0
176,22112510307607,22112527076250,16.768643,0
176,22112527076250,22112543845732,16.769482,0
176,22112543845732,22112560613111,16.767379,0
176,22112560613111,22112577381465,16.768354,0
176,22112577381465,22112594147908,16.766443,0
176,22112594147908,22112610915612,16.767704,0
176,22112610915612,22112627679924,16.764312,0
176,22112627679924,22112644448027,16.768103,0
176,22112644448027,22112661216197,16.76817,0
176,22112661216197,22112677985691,16.769494,0
176,22112677985691,22112694754480,16.768789,0
176,22112694754480,22112711522851,16.768371,0
176,22112711522851,22112728291028,16.768177,0
176,22112728291028,22112745059340,16.768312,0
176,22112745059340,22112761827058,16.767718,0
176,22112761827058,22112778595509,16.768451,0
176,22112778595509,22112795364168,16.768659,0
176,22112795364168,22112812133393,16.769225,0
176,22112812133393,22112828902063,16.76867,0
176,22112828902063,22112845667458,16.765395,0
176,22112845667458,22112862434797,16.767339,0
176,22112862434797,22112879203514,16.768717,0
176,22112879203514,22112895972237,16.768723,0
176,22112895972237,22112912741342,16.769105,0
176,22112912741342,22112929510132,16.76879,0
176,22112929510132,22112946278898,16.768766,0
176,22112946278898,22112963047400,16.768502,0
176,22112963047400,22112979816672,16.769272,0
176,22112979816672,22112996583925,16.767253,0
176,22112996583925,22113013351861,16.767936,0
176,22113013351861,22113030120386,16.768525,0
176,22113030120386,22113046888970,16.768584,0
176,22113046888970,22113063657805,16.768835,0
176,22113063657805,22113080426646,16.768841,0
176,22113080426646,22113097194881,16.768235,0
176,22113097194881,22113113962833,16.767952,0
176,22113113962833,22113130730140,16.767307,0
176,22113130730140,22113147498396,16.768256,0
176,22113147498396,22113164265081,16.766685,0
176,22113164265081,22113181033727,16.768646,0
177,22113181033727,22113197802425,16.768698,0
177,22113197802425,22113214572162,16.769737,0
177,22113214572162,22113231340799,16.768637,0
177,22113231340799,22113248110388,16.769589,0
177,22113248110388,22113264879290,16.768902,0
177,22113264879290,22113281647709,16.768419,0
177,22113281647709,22113298414255,16.766546,0
177,22113298414255,22113315182551,16.768296,0
177,22113315182551,22113331951347,16.768796,0
177,22113331951347,22113348720810,16.769463,0
177,22113348720810,22113365489377,16.768567,0
177,22113365489377,22113382258508,16.769131,0
177,22113382258508,22113399027885,16.769377,0
177,22113399027885,22113415796745,16.76886,0
177,22113415796745,22113432565382,16.768637,0
177,22113432565382,22113449334362,16.76898,0
177,22113449334362,22113466102997,16.768635,0
177,22113466102997,22113482872650,16.769653,0
177,22113482872650,22113499641959,16.769309,0
177,22113499641959,22113516411066,16.769107,0
177,22113516411066,22113533179847,16.768781,0
177,22113533179847,22113549947932,16.768085,0
177,22113549947932,22113566716208,16.768276,0
177,22113566716208,22113583485406,16.769198,0
177,22113583485406,22113600253974,16.768568,0
177,22113600253974,22113617022855,16.768881,0
177,22113617022855,22113633791318,16.768463,0
177,22113633791318,22113650559442,16.768124,0
177,22113650559442,22113667327395,16.767953,0
177,22113667327395,22113684095893,16.768498,0
177,22113684095893,22113700862632,16.766739,0
177,22113700862632,22113717630772,16.76814,0
177,22113717630772,22113734399618,16.768846,0
177,22113734399618,22113751168541,16.768923,0
177,22113751168541,22113767937200,16.768659,0
177,22113767937200,22113784705565,16.768365,0
177,22113784705565,22113801473016,16.767451,0
177,22113801473016,22113818241239,16.768223,0
177,22113818241239,22113835007959,16.76672,0
177,22113835007959,22113851776708,16.768749,0
177,22113851776708,22113868545472,16.768764,0
177,22113868545472,22113885314937,16.769465,0
177,22113885314937,22113902083757,16.76882,0
177,22113902083757,22113918852233,16.768476,0
177,22113918852233,22113935620647,16.768414,0
177,22113935620647,22113952389109,16.768462,0
177,22113952389109,22113969156581,16.767472,0
177,22113969156581,22113985924634,16.768053,0
177,22113985924634,22114002692814,16.76818,0
177,22114002692814,22114019460730,16.767916,0
177,22114019460730,22114036227940,16.76721,0
177,22114036227940,22114052995926,16.767986,0
177,22114052995926,22114069765190,16.769264,0
177,22114069765190,22114086533388,16.768198,0
177,22114086533388,22114103299279,16.765891,0
177,22114103299279,22114120068800,16.769521,0
177,22114120068800,22114136837588,16.768788,0
177,22114136837588,22114153607233,16.769645,0
177,22114153607233,22114170376673,16.76944,0
177,22114170376673,22114187146137,16.769464,0
178,22114187146137,22114203914686,16.768549,0
178,22114203914686,22114220683507,16.768821,0
178,22114220683507,22114237451222,16.767715,0
178,22114237451222,22114254220283,16.769061,0
178,22114254220283,22114270988986,16.768703,0
178,22114270988986,22114287758328,16.769342,0
178,22114287758328,22114304526571,16.768243,0
178,22114304526571,22114321294607,16.768036,0
178,22114321294607,22114338062680,16.768073,0
178,22114338062680,22114354830258,16.767578,0
178,22114354830258,22114371599215,16.768957,0
178,22114371599215,22114388367811,16.768596,0
178,22114388367811,22114405135559,16.767748,0
178,22114405135559,22114421904384,16.768825,0
178,22114421904384,22114438673116,16.768732,0
178,22114438673116,22114455442533,16.769417,0
178,22114455442533,22114472211617,16.769084,0
178,22114472211617,22114488979460,16.767843,0
178,22114488979460,22114505747991,16.768531,0
178,22114505747991,22114522515912,16.767921,0
178,22114522515912,22114539284198,16.768286,0
178,22114539284198,22114556053167,16.768969,0
178,22114556053167,22114572822072,16.768905,0
178,22114572822072,22114589590759,16.768687,0
178,22114589590759,22114606732680,17.141921,0
178,22114606732680,22114623500308,16.767628,0
178,22114623500308,22114640268658,16.76835,0
178,22114640268658,22114657037008,16.76835,0
178,22114657037008,22114673805447,16.768439,0
178,22114673805447,22114690572696,16.767249,0
178,22114690572696,22114707341098,16.768402,0
178,22114707341098,22114724109290,16.768192,0
178,22114724109290,22114740877579,16.768289,0
178,22114740877579,22114757645416,16.767837,0
178,22114757645416,22114774412653,16.767237,0
178,22114774412653,22114791179521,16.766868,0
178,22114791179521,22114807947682,16.768161,0
178,22114807947682,22114824715969,16.768287,0
178,22114824715969,22114841484138,16.768169,0
178,22114841484138,22114858250997,16.766859,0
178,22114858250997,22114875019321,16.768324,0
178,22114875019321,22114891787216,16.767895,0
178,22114891787216,22114908555256,16.76804,0
178,22114908555256,22114925323288,16.768032,0
178,22114925323288,22114942091299,16.768011,0
178,22114942091299,22114958860165,16.768866,0
178,22114958860165,22114975628342,16.768177,0
178,22114975628342,22114992396596,16.768254,0
178,22114992396596,22115009163999,16.767403,0
178,22115009163999,22115025931163,16.767164,0
178,22115025931163,22115042695193,16.76403,0
178,22115042695193,22115059462764,16.767571,0
178,22115059462764,22115076230762,16.767998,0
178,22115076230762,22115092999616,16.768854,0
178,22115092999616,22115109768443,16.768827,0
178,22115109768443,22115126537522,16.769079,0
178,22115126537522,22115143305975,16.768453,0
178,22115143305975,22115160073737,16.767762,0
178,22115160073737,22115176840839,16.767102,0
179,22115176840839,22115193608848,16.768009,0
179,22115193608848,22115210377487,16.768639,0
179,22115210377487,22115227146097,16.76861,0
179,22115227146097,22115243913238,16.767141,0
179,22115243913238,22115260680314,16.767076,0
179,22115260680314,22115277447464,16.76715,0
179,22115277447464,22115294214829,16.767365,0
179,22115294214829,22115310981048,16.766219,0
179,22115310981048,22115327748793,16.767745,0
179,22115327748793,22115344516882,16.768089,0
179,22115344516882,22115361285406,16.768524,0
179,22115361285406,22115378053891,16.768485,0
179,22115378053891,22115394822227,16.768336,0
179,22115394822227,22115411591007,16.76878,0
179,22115411591007,22115428359143,16.768136,0
179,22115428359143,22115445126753,16.76761,0
179,22115445126753,22115461894314,16.767561,0
179,22115461894314,22115478662001,16.767687,0
179,22115478662001,22115495430327,16.768326,0
179,22115495430327,22115512198688,16.768361,0
179,22115512198688,22115528967077,16.768389,0
179,22115528967077,22115545735379,16.768302,0
179,22115545735379,22115562503731,16.768352,0
179,22115562503731,22115579271530,16.767799,0
179,22115579271530,22115596039739,16.768209,0
179,22115596039739,22115612807565,16.767826,0
179,22115612807565,22115629575851,16.768286,0
179,22115629575851,22115646344396,16.768545,0
179,22115646344396,22115663112775,16.768379,0
179,22115663112775,22115679881070,16.768295,0
179,22115679881070,22115696647419,16.766349,0
179,22115696647419,22115713415235,16.767816,0
179,22115713415235,22115730183082,16.767847,0
179,22115730183082,22115746951049,16.767967,0
179,22115746951049,22115763718934,16.767885,0
179,22115763718934,22115780485387,16.766453,0
179,22115780485387,22115797252846,16.767459,0
179,22115797252846,22115814020316,16.76747,0
179,22115814020316,22115830788672,16.768356,0
179,22115830788672,22115847556688,16.768016,0
179,22115847556688,22115864324292,16.767604,0
179,22115864324292,22115881091336,16.767044,0
179,22115881091336,22115897860133,16.768797,0
179,22115897860133,22115914628479,16.768346,0
179,22115914628479,22115931396509,16.76803,0
179,22115931396509,22115948162832,16.766323,0
179,22115948162832,22115964929368,16.766536,0
179,22115964929368,22115981697881,16.768513,0
179,22115981697881,22115998465571,16.76769,0
179,22115998465571,22116015233592,16.768021,0
179,22116015233592,22116032001900,16.768308,0
179,22116032001900,22116048769321,16.767421,0
179,22116048769321,22116065535841,16.76652,0
179,22116065535841,22116082303460,16.767619,0
179,22116082303460,22116099071584,16.768124,0
179,22116099071584,22116115838348,16.766764,0
179,22116115838348,22116132605785,16.767437,0
179,22116132605785,22116149374075,16.76829,0
179,22116149374075,22116166142159,16.768084,0
179,22116166142159,22116182910733,16.768574,0
180,22116182910733,22116199679318,16.768585,0
180,22116199679318,22116216447519,16.768201,0
180,22116216447519,22116233215406,16.767887,0
180,22116233215406,22116249983247,16.767841,0
180,22116249983247,22116266751290,16.768043,0
180,22116266751290,22116283519979,16.768689,0
180,22116283519979,22116300288205,16.768226,0
180,22116300288205,22116317056290,16.768085,0
180,22116317056290,22116333824196,16.767906,0
180,22116333824196,22116350591572,16.767376,0
180,22116350591572,22116367359321,16.767749,0
180,22116367359321,22116384125534,16.766213,0
180,22116384125534,22116400893723,16.768189,0
180,22116400893723,22116417662089,16.768366,0
180,22116417662089,22116434430676,16.768587,0
180,22116434430676,22116451199060,16.768384,0
180,22116451199060,22116467967407,16.768347,0
180,22116467967407,22116484734790,16.767383,0
180,22116484734790,22116501502137,16.767347,0
180,22116501502137,22116518269883,16.767746,0
180,22116518269883,22116535037482,16.767599,0
180,22116535037482,22116551805683,16.768201,0
180,22116551805683,22116568573817,16.768134,0
180,22116568573817,22116585342440,16.768623,0
180,22116585342440,22116602110934,16.768494,0
180,22116602110934,22116618879518,16.768584,0
180,22116618879518,22116635647324,16.767806,0
180,22116635647324,22116652415459,16.768135,0
180,22116652415459,22116669183279,16.76782,0
180,22116669183279,22116685951528,16.768249,0
180,22116685951528,22116702719932,16.768404,0
180,22116702719932,22116719488544,16.768612,0
180,22116719488544,22116736256832,16.768288,0
180,22116736256832,22116753024745,16.767913,0
180,22116753024745,22116769791715,16.76697,0
180,22116769791715,22116786558896,16.767181,0
180,22116786558896,22116803325999,16.767103,0
180,22116803325999,22116820094765,16.768766,0
180,22116820094765,22116836862912,16.768147,0
180,22116836862912,22116853631388,16.768476,0
180,22116853631388,22116870399349,16.767961,0
180,22116870399349,22116887167489,16.76814,0
180,22116887167489,22116903934352,16.766863,0
180,22116903934352,22116920700487,16.766135,0
180,22116920700487,22116937467887,16.7674,0
180,22116937467887,22116954236410,16.768523,0
180,22116954236410,22116971004502,16.768092,0
180,22116971004502,22116987772679,16.768177,0
180,22116987772679,22117004541218,16.768539,0
