Previous Frame (ns),Current Frame (ns),Time Elapsed (ms),Dropped Frame Count,,,,Time (sec),FPS
7,2.13223E+13,2.13223E+13,16.750477,0,,,,
7,2.13223E+13,2.13223E+13,16.750631,0,,,,
7,2.13223E+13,2.13223E+13,16.750401,0,,,,
7,2.13223E+13,2.13223E+13,16.7496,0,,,,
7,2.13223E+13,2.13223E+13,16.750929,0,,,,
7,2.13223E+13,2.13224E+13,16.750547,0,,,,
7,2.13224E+13,2.13224E+13,16.750921,0,,,,
7,2.13224E+13,2.13224E+13,16.75044,0,,,,
7,2.13224E+13,2.13224E+13,16.750663,0,,,,
8,2.13224E+13,2.13224E+13,16.75099,0,,,,
8,2.13224E+13,2.13224E+13,16.749832,0,,,,
8,2.13224E+13,2.13225E+13,16.750719,0,,,,
8,2.13225E+13,2.13225E+13,16.749965,0,,,,
8,2.13225E+13,2.13225E+13,16.750579,0,,,,
8,2.13225E+13,2.13225E+13,16.750763,0,,,,
8,2.13225E+13,2.13225E+13,16.750415,0,,,,
8,2.13225E+13,2.13225E+13,16.750756,0,,,,
8,2.13225E+13,2.13226E+13,16.750557,0,,,,
8,2.13226E+13,2.13226E+13,16.750217,0,,,,
8,2.13226E+13,2.13226E+13,16.750059,0,,,,
8,2.13226E+13,2.13226E+13,16.750535,0,,,,
8,2.13226E+13,2.13226E+13,16.750455,0,,,,
8,2.13226E+13,2.13226E+13,16.750993,0,,,,
8,2.13226E+13,2.13227E+13,16.750495,0,,,,
8,2.13227E+13,2.13227E+13,16.750828,0,,,,
8,2.13227E+13,2.13227E+13,16.750825,0,,,,
8,2.13227E+13,2.13227E+13,16.750674,0,,,,
8,2.13227E+13,2.13227E+13,16.750055,0,,,,
8,2.13227E+13,2.13227E+13,16.750393,0,,,,
8,2.13227E+13,2.13228E+13,16.75036,0,,,,
8,2.13228E+13,2.13228E+13,16.750924,0,,,,
8,2.13228E+13,2.13228E+13,16.750637,0,,,,
8,2.13228E+13,2.13228E+13,16.749969,0,,,,
8,2.13228E+13,2.13228E+13,16.748496,0,,,,
8,2.13228E+13,2.13228E+13,16.750558,0,,,,
8,2.13228E+13,2.13229E+13,16.750961,0,,,,
8,2.13229E+13,2.13229E+13,17.135585,0,,,,
8,2.13229E+13,2.13229E+13,16.750375,0,,,,
8,2.13229E+13,2.13229E+13,16.750685,0,,,,
8,2.13229E+13,2.13229E+13,16.75065,0,,,,
8,2.13229E+13,2.13229E+13,16.750989,0,,,,
8,2.13229E+13,2.1323E+13,16.754814,0,,,,
8,2.1323E+13,2.1323E+13,16.750343,0,,,,
8,2.1323E+13,2.1323E+13,16.749475,0,,,,
8,2.1323E+13,2.1323E+13,16.751627,0,,,,
8,2.1323E+13,2.1323E+13,16.751582,0,,,,
8,2.1323E+13,2.13231E+13,16.752006,0,,,,
8,2.13231E+13,2.13231E+13,16.749251,0,,,,
8,2.13231E+13,2.13231E+13,16.750021,0,,,,
8,2.13231E+13,2.13231E+13,16.751075,0,,,,
8,2.13231E+13,2.13231E+13,16.751723,0,,,,
8,2.13231E+13,2.13231E+13,16.7507,0,,,,
8,2.13231E+13,2.13232E+13,16.751777,0,,,,
8,2.13232E+13,2.13232E+13,16.751296,0,,,,
8,2.13232E+13,2.13232E+13,16.751839,0,,,,
8,2.13232E+13,2.13232E+13,16.750825,0,,,,
8,2.13232E+13,2.13232E+13,16.75191,0,,,,
8,2.13232E+13,2.13232E+13,16.751675,0,,,,
8,2.13232E+13,2.13233E+13,16.749727,0,,,,
8,2.13233E+13,2.13233E+13,16.750105,0,,,,
8,2.13233E+13,2.13233E+13,16.752039,0,,,,
8,2.13233E+13,2.13233E+13,16.751592,0,,,,
8,2.13233E+13,2.13233E+13,16.751993,0,,,,
8,2.13233E+13,2.13233E+13,16.751521,0,,,,
8,2.13233E+13,2.13234E+13,16.751419,0,,,,
8,2.13234E+13,2.13234E+13,16.750694,0,,,,
8,2.13234E+13,2.13234E+13,16.75172,0,,,,
8,2.13234E+13,2.13234E+13,16.751011,0,,,,
9,2.13234E+13,2.13234E+13,16.751902,0,,,,
9,2.13234E+13,2.13234E+13,16.751572,0,,,,
9,2.13234E+13,2.13235E+13,16.751978,0,,,,
9,2.13235E+13,2.13235E+13,16.751579,0,,,,
9,2.13235E+13,2.13235E+13,16.751872,0,,,,
9,2.13235E+13,2.13235E+13,16.75199,0,,,,
9,2.13235E+13,2.13235E+13,16.751587,0,,,,
9,2.13235E+13,2.13235E+13,16.75165,0,,,,
9,2.13235E+13,2.13236E+13,16.751861,0,,,,
9,2.13236E+13,2.13236E+13,16.751346,0,,,,
9,2.13236E+13,2.13236E+13,16.751156,0,,,,
9,2.13236E+13,2.13236E+13,16.752087,0,,,,
9,2.13236E+13,2.13236E+13,16.751932,0,,,,
9,2.13236E+13,2.13236E+13,16.751974,0,,,,
9,2.13236E+13,2.13237E+13,16.751542,0,,,,
9,2.13237E+13,2.13237E+13,16.751672,0,,,,
9,2.13237E+13,2.13237E+13,16.751304,0,,,,
9,2.13237E+13,2.13237E+13,16.75146,0,,,,
9,2.13237E+13,2.13237E+13,16.752297,0,,,,
9,2.13237E+13,2.13237E+13,16.75201,0,,,,
9,2.13237E+13,2.13238E+13,16.751198,0,,,,
9,2.13238E+13,2.13238E+13,16.750559,0,,,,
9,2.13238E+13,2.13238E+13,16.751652,0,,,,
9,2.13238E+13,2.13238E+13,16.750122,0,,,,
9,2.13238E+13,2.13238E+13,16.751588,0,,,,
9,2.13238E+13,2.13238E+13,16.751546,0,,,,
9,2.13238E+13,2.13239E+13,16.752303,0,,,,
9,2.13239E+13,2.13239E+13,16.751893,0,,,,
9,2.13239E+13,2.13239E+13,16.752211,0,,,,
9,2.13239E+13,2.13239E+13,16.752099,0,,,,
9,2.13239E+13,2.13239E+13,16.751043,0,,,,
9,2.13239E+13,2.13239E+13,16.749903,0,,,,
9,2.13239E+13,2.1324E+13,16.751752,0,,,,
9,2.1324E+13,2.1324E+13,16.751503,0,,,,
9,2.1324E+13,2.1324E+13,16.751761,0,,,,
9,2.1324E+13,2.1324E+13,16.751534,0,,,,
9,2.1324E+13,2.1324E+13,16.752098,0,,,,
9,2.1324E+13,2.1324E+13,16.751669,0,,,,
9,2.1324E+13,2.13241E+13,16.751797,0,,,,
9,2.13241E+13,2.13241E+13,16.750428,0,,,,
9,2.13241E+13,2.13241E+13,16.751003,0,,,,
9,2.13241E+13,2.13241E+13,16.750851,0,,,,
9,2.13241E+13,2.13241E+13,16.751957,0,,,,
9,2.13241E+13,2.13241E+13,16.752057,0,,,,
9,2.13241E+13,2.13242E+13,16.752093,0,,,,
9,2.13242E+13,2.13242E+13,16.751933,0,,,,
9,2.13242E+13,2.13242E+13,16.751911,0,,,,
9,2.13242E+13,2.13242E+13,16.751923,0,,,,
9,2.13242E+13,2.13242E+13,16.751788,0,,,,
9,2.13242E+13,2.13242E+13,16.751307,0,,,,
9,2.13242E+13,2.13243E+13,16.752318,0,,,,
9,2.13243E+13,2.13243E+13,16.751428,0,,,,
9,2.13243E+13,2.13243E+13,16.751515,0,,,,
9,2.13243E+13,2.13243E+13,16.751089,0,,,,
9,2.13243E+13,2.13243E+13,16.751341,0,,,,
9,2.13243E+13,2.13243E+13,16.749889,0,,,,
9,2.13243E+13,2.13244E+13,16.749546,0,,,,
9,2.13244E+13,2.13244E+13,16.750968,0,,,,
9,2.13244E+13,2.13244E+13,16.751773,0,,,,
9,2.13244E+13,2.13244E+13,16.752229,0,,,,
10,2.13244E+13,2.13244E+13,16.751397,0,,,,
10,2.13244E+13,2.13244E+13,16.75007,0,,,,
10,2.13244E+13,2.13245E+13,16.749421,0,,,,
10,2.13245E+13,2.13245E+13,16.750364,0,,,,
10,2.13245E+13,2.13245E+13,16.751646,0,,,,
10,2.13245E+13,2.13245E+13,16.751102,0,,,,
10,2.13245E+13,2.13245E+13,16.752019,0,,,,
10,2.13245E+13,2.13245E+13,16.750522,0,,,,
10,2.13245E+13,2.13246E+13,16.751632,0,,,,
10,2.13246E+13,2.13246E+13,16.751323,0,,,,
10,2.13246E+13,2.13246E+13,16.751981,0,,,,
10,2.13246E+13,2.13246E+13,16.752082,0,,,,
10,2.13246E+13,2.13246E+13,16.752447,0,,,,
10,2.13246E+13,2.13246E+13,16.751582,0,,,,
10,2.13246E+13,2.13247E+13,16.751959,0,,,,
10,2.13247E+13,2.13247E+13,16.751764,0,,,,
10,2.13247E+13,2.13247E+13,16.751977,0,,,,
10,2.13247E+13,2.13247E+13,16.752321,0,,,,
10,2.13247E+13,2.13247E+13,16.750032,0,,,,
10,2.13247E+13,2.13247E+13,16.750428,0,,,,
10,2.13247E+13,2.13248E+13,16.750933,0,,,,
10,2.13248E+13,2.13248E+13,16.751423,0,,,,
10,2.13248E+13,2.13248E+13,16.752248,0,,,,
10,2.13248E+13,2.13248E+13,16.751939,0,,,,
10,2.13248E+13,2.13248E+13,16.751949,0,,,,
10,2.13248E+13,2.13248E+13,16.751998,0,,,,
10,2.13248E+13,2.13249E+13,16.751724,0,,,,
10,2.13249E+13,2.13249E+13,16.751165,0,,,,
10,2.13249E+13,2.13249E+13,16.751277,0,,,,
10,2.13249E+13,2.13249E+13,16.751296,0,,,,
10,2.13249E+13,2.13249E+13,16.752044,0,,,,
10,2.13249E+13,2.13249E+13,16.751385,0,,,,
10,2.13249E+13,2.1325E+13,16.751964,0,,,,
10,2.1325E+13,2.1325E+13,16.751844,0,,,,
10,2.1325E+13,2.1325E+13,16.75176,0,,,,
10,2.1325E+13,2.1325E+13,16.751675,0,,,,
10,2.1325E+13,2.1325E+13,16.751495,0,,,,
10,2.1325E+13,2.1325E+13,16.751604,0,,,,
10,2.1325E+13,2.13251E+13,16.751676,0,,,,
10,2.13251E+13,2.13251E+13,16.751123,0,,,,
10,2.13251E+13,2.13251E+13,16.750851,0,,,,
10,2.13251E+13,2.13251E+13,16.750613,0,,,,
10,2.13251E+13,2.13251E+13,16.749607,0,,,,
10,2.13251E+13,2.13251E+13,16.748126,0,,,,
10,2.13251E+13,2.13252E+13,16.749382,0,,,,
10,2.13252E+13,2.13252E+13,16.75091,0,,,,
10,2.13252E+13,2.13252E+13,16.752493,0,,,,
10,2.13252E+13,2.13252E+13,16.75241,0,,,,
10,2.13252E+13,2.13252E+13,16.751944,0,,,,
10,2.13252E+13,2.13252E+13,16.751121,0,,,,
10,2.13252E+13,2.13253E+13,16.751947,0,,,,
10,2.13253E+13,2.13253E+13,16.752034,0,,,,
10,2.13253E+13,2.13253E+13,16.75206,0,,,,
10,2.13253E+13,2.13253E+13,16.751478,0,,,,
10,2.13253E+13,2.13253E+13,16.752118,0,,,,
10,2.13253E+13,2.13253E+13,16.751893,0,,,,
10,2.13253E+13,2.13254E+13,16.75206,0,,,,
10,2.13254E+13,2.13254E+13,16.752068,0,,,,
10,2.13254E+13,2.13254E+13,16.751622,0,,,,
10,2.13254E+13,2.13254E+13,16.752058,0,,,,
11,2.13254E+13,2.13254E+13,16.751644,0,,,,
11,2.13254E+13,2.13254E+13,16.751448,0,,,,
11,2.13254E+13,2.13255E+13,16.751782,0,,,,
11,2.13255E+13,2.13255E+13,16.750735,0,,,,
11,2.13255E+13,2.13255E+13,16.749159,0,,,,
11,2.13255E+13,2.13255E+13,16.751045,0,,,,
11,2.13255E+13,2.13255E+13,16.751277,0,,,,
11,2.13255E+13,2.13255E+13,16.750227,0,,,,
11,2.13255E+13,2.13256E+13,16.751105,0,,,,
11,2.13256E+13,2.13256E+13,16.750969,0,,,,
11,2.13256E+13,2.13256E+13,16.751835,0,,,,
11,2.13256E+13,2.13256E+13,16.751546,0,,,,
11,2.13256E+13,2.13256E+13,16.75063,0,,,,
11,2.13256E+13,2.13256E+13,16.749724,0,,,,
11,2.13256E+13,2.13257E+13,16.752248,0,,,,
11,2.13257E+13,2.13257E+13,16.752242,0,,,,
11,2.13257E+13,2.13257E+13,16.752144,0,,,,
11,2.13257E+13,2.13257E+13,16.751811,0,,,,
11,2.13257E+13,2.13257E+13,16.752168,0,,,,
11,2.13257E+13,2.13257E+13,16.751863,0,,,,
11,2.13257E+13,2.13258E+13,16.752023,0,,,,
11,2.13258E+13,2.13258E+13,16.751715,0,,,,
11,2.13258E+13,2.13258E+13,16.751355,0,,,,
11,2.13258E+13,2.13258E+13,16.749991,0,,,,
11,2.13258E+13,2.13258E+13,16.752009,0,,,,
11,2.13258E+13,2.13258E+13,16.751796,0,,,,
11,2.13258E+13,2.13259E+13,16.752011,0,,,,
11,2.13259E+13,2.13259E+13,16.751513,0,,,,
11,2.13259E+13,2.13259E+13,16.751327,0,,,,
11,2.13259E+13,2.13259E+13,16.751251,0,,,,
11,2.13259E+13,2.13259E+13,16.751994,0,,,,
11,2.13259E+13,2.13259E+13,16.75194,0,,,,
11,2.13259E+13,2.1326E+13,16.752484,0,,,,
11,2.1326E+13,2.1326E+13,16.751469,0,,,,
11,2.1326E+13,2.1326E+13,16.751956,0,,,,
11,2.1326E+13,2.1326E+13,16.751523,0,,,,
11,2.1326E+13,2.1326E+13,16.751327,0,,,,
11,2.1326E+13,2.1326E+13,16.751879,0,,,,
11,2.1326E+13,2.13261E+13,16.751931,0,,,,
11,2.13261E+13,2.13261E+13,16.752134,0,,,,
11,2.13261E+13,2.13261E+13,16.750564,0,,,,
11,2.13261E+13,2.13261E+13,16.751107,0,,,,
11,2.13261E+13,2.13261E+13,16.752276,0,,,,
11,2.13261E+13,2.13261E+13,16.752133,0,,,,
11,2.13261E+13,2.13262E+13,16.751634,0,,,,
11,2.13262E+13,2.13262E+13,16.750907,0,,,,
11,2.13262E+13,2.13262E+13,16.751097,0,,,,
11,2.13262E+13,2.13262E+13,16.751656,0,,,,
11,2.13262E+13,2.13262E+13,16.752463,0,,,,
11,2.13262E+13,2.13262E+13,16.751679,0,,,,
11,2.13262E+13,2.13263E+13,16.751761,0,,,,
11,2.13263E+13,2.13263E+13,16.751234,0,,,,
11,2.13263E+13,2.13263E+13,16.750131,0,,,,
11,2.13263E+13,2.13263E+13,16.750959,0,,,,
11,2.13263E+13,2.13263E+13,16.751365,0,,,,
11,2.13263E+13,2.13264E+13,16.750846,0,,,,
11,2.13264E+13,2.13264E+13,16.750655,0,,,,
11,2.13264E+13,2.13264E+13,16.751077,0,,,,
11,2.13264E+13,2.13264E+13,16.752346,0,,,,
11,2.13264E+13,2.13264E+13,16.751835,0,,,,
12,2.13264E+13,2.13264E+13,16.751536,0,,,,
12,2.13264E+13,2.13265E+13,16.752055,0,,,,
12,2.13265E+13,2.13265E+13,16.750088,0,,,,
12,2.13265E+13,2.13265E+13,16.75123,0,,,,
12,2.13265E+13,2.13265E+13,16.751765,0,,,,
12,2.13265E+13,2.13265E+13,16.751415,0,,,,
12,2.13265E+13,2.13265E+13,16.752221,0,,,,
12,2.13265E+13,2.13266E+13,16.751844,0,,,,
12,2.13266E+13,2.13266E+13,16.751963,0,,,,
12,2.13266E+13,2.13266E+13,16.751229,0,,,,
12,2.13266E+13,2.13266E+13,16.75155,0,,,,
12,2.13266E+13,2.13266E+13,16.751516,0,,,,
12,2.13266E+13,2.13266E+13,16.751902,0,,,,
12,2.13266E+13,2.13267E+13,16.751655,0,,,,
12,2.13267E+13,2.13267E+13,16.751718,0,,,,
12,2.13267E+13,2.13267E+13,16.750815,0,,,,
12,2.13267E+13,2.13267E+13,16.751417,0,,,,
12,2.13267E+13,2.13267E+13,16.751648,0,,,,
12,2.13267E+13,2.13267E+13,16.751235,0,,,,
12,2.13267E+13,2.13268E+13,16.750972,0,,,,
12,2.13268E+13,2.13268E+13,16.751862,0,,,,
12,2.13268E+13,2.13268E+13,16.751671,0,,,,
12,2.13268E+13,2.13268E+13,16.751359,0,,,,
12,2.13268E+13,2.13268E+13,16.750662,0,,,,
12,2.13268E+13,2.13268E+13,16.752107,0,,,,
12,2.13268E+13,2.13269E+13,16.752424,0,,,,
12,2.13269E+13,2.13269E+13,16.751788,0,,,,
12,2.13269E+13,2.13269E+13,16.751626,0,,,,
12,2.13269E+13,2.13269E+13,16.751626,0,,,,
12,2.13269E+13,2.13269E+13,16.750634,0,,,,
12,2.13269E+13,2.13269E+13,16.751173,0,,,,
12,2.13269E+13,2.1327E+13,16.751137,0,,,,
12,2.1327E+13,2.1327E+13,16.751244,0,,,,
12,2.1327E+13,2.1327E+13,16.751563,0,,,,
12,2.1327E+13,2.1327E+13,16.751237,0,,,,
12,2.1327E+13,2.1327E+13,16.750326,0,,,,
12,2.1327E+13,2.1327E+13,16.751789,0,,,,
12,2.1327E+13,2.13271E+13,16.751634,0,,,,
12,2.13271E+13,2.13271E+13,16.751937,0,,,,
12,2.13271E+13,2.13271E+13,16.750931,0,,,,
12,2.13271E+13,2.13271E+13,16.749982,0,,,,
12,2.13271E+13,2.13271E+13,16.751314,0,,,,
12,2.13271E+13,2.13271E+13,16.75198,0,,,,
12,2.13271E+13,2.13272E+13,16.751971,0,,,,
12,2.13272E+13,2.13272E+13,16.752179,0,,,,
12,2.13272E+13,2.13272E+13,16.751448,0,,,,
12,2.13272E+13,2.13272E+13,16.752004,0,,,,
12,2.13272E+13,2.13272E+13,16.75185,0,,,,
12,2.13272E+13,2.13272E+13,16.7525,0,,,,
12,2.13272E+13,2.13273E+13,16.752275,0,,,,
12,2.13273E+13,2.13273E+13,16.751665,0,,,,
12,2.13273E+13,2.13273E+13,16.750913,0,,,,
12,2.13273E+13,2.13273E+13,16.7514,0,,,,
12,2.13273E+13,2.13273E+13,16.750913,0,,,,
12,2.13273E+13,2.13273E+13,16.751605,0,,,,
12,2.13273E+13,2.13274E+13,16.751624,0,,,,
12,2.13274E+13,2.13274E+13,16.751551,0,,,,
12,2.13274E+13,2.13274E+13,16.75207,0,,,,
12,2.13274E+13,2.13274E+13,16.751876,0,,,,
13,2.13274E+13,2.13274E+13,16.752124,0,,,,
13,2.13274E+13,2.13274E+13,16.751101,0,,,,
13,2.13274E+13,2.13275E+13,16.751275,0,,,,
13,2.13275E+13,2.13275E+13,16.752108,0,,,,
13,2.13275E+13,2.13275E+13,16.751092,0,,,,
13,2.13275E+13,2.13275E+13,16.751311,0,,,,
13,2.13275E+13,2.13275E+13,16.750861,0,,,,
13,2.13275E+13,2.13275E+13,16.751841,0,,,,
13,2.13275E+13,2.13276E+13,16.751942,0,,,,
13,2.13276E+13,2.13276E+13,16.751575,0,,,,
13,2.13276E+13,2.13276E+13,16.751285,0,,,,
13,2.13276E+13,2.13276E+13,16.751389,0,,,,
13,2.13276E+13,2.13276E+13,16.750964,0,,,,
13,2.13276E+13,2.13276E+13,16.752011,0,,,,
13,2.13276E+13,2.13277E+13,16.751411,0,,,,
13,2.13277E+13,2.13277E+13,16.750978,0,,,,
13,2.13277E+13,2.13277E+13,16.750628,0,,,,
13,2.13277E+13,2.13277E+13,16.751347,0,,,,
13,2.13277E+13,2.13277E+13,16.751508,0,,,,
13,2.13277E+13,2.13277E+13,16.751237,0,,,,
13,2.13277E+13,2.13278E+13,16.750542,0,,,,
13,2.13278E+13,2.13278E+13,16.750861,0,,,,
13,2.13278E+13,2.13278E+13,16.751271,0,,,,
13,2.13278E+13,2.13278E+13,16.751769,0,,,,
13,2.13278E+13,2.13278E+13,16.750554,0,,,,
13,2.13278E+13,2.13278E+13,16.751484,0,,,,
13,2.13278E+13,2.13279E+13,16.752361,0,,,,
13,2.13279E+13,2.13279E+13,16.752209,0,,,,
13,2.13279E+13,2.13279E+13,16.751551,0,,,,
13,2.13279E+13,2.13279E+13,16.75114,0,,,,
13,2.13279E+13,2.13279E+13,16.751285,0,,,,
13,2.13279E+13,2.13279E+13,16.751085,0,,,,
13,2.13279E+13,2.1328E+13,16.749232,0,,,,
13,2.1328E+13,2.1328E+13,16.751318,0,,,,
13,2.1328E+13,2.1328E+13,16.752423,0,,,,
13,2.1328E+13,2.1328E+13,16.752228,0,,,,
13,2.1328E+13,2.1328E+13,16.751905,0,,,,
13,2.1328E+13,2.1328E+13,16.751451,0,,,,
13,2.1328E+13,2.13281E+13,16.751575,0,,,,
13,2.13281E+13,2.13281E+13,16.751911,0,,,,
13,2.13281E+13,2.13281E+13,16.751887,0,,,,
13,2.13281E+13,2.13281E+13,16.751482,0,,,,
13,2.13281E+13,2.13281E+13,16.751854,0,,,,
13,2.13281E+13,2.13281E+13,16.751628,0,,,,
13,2.13281E+13,2.13282E+13,16.751806,0,,,,
13,2.13282E+13,2.13282E+13,16.751852,0,,,,
13,2.13282E+13,2.13282E+13,16.751379,0,,,,
13,2.13282E+13,2.13282E+13,16.751929,0,,,,
13,2.13282E+13,2.13282E+13,16.751863,0,,,,
13,2.13282E+13,2.13282E+13,16.750691,0,,,,
13,2.13282E+13,2.13283E+13,16.751496,0,,,,
13,2.13283E+13,2.13283E+13,16.752125,0,,,,
13,2.13283E+13,2.13283E+13,16.75147,0,,,,
13,2.13283E+13,2.13283E+13,16.751628,0,,,,
13,2.13283E+13,2.13283E+13,16.751085,0,,,,
13,2.13283E+13,2.13283E+13,16.752276,0,,,,
13,2.13283E+13,2.13284E+13,16.751744,0,,,,
13,2.13284E+13,2.13284E+13,16.751501,0,,,,
13,2.13284E+13,2.13284E+13,16.751909,0,,,,
13,2.13284E+13,2.13284E+13,16.751852,0,,,,
14,2.13284E+13,2.13284E+13,16.751942,0,,,,
14,2.13284E+13,2.13284E+13,16.752253,0,,,,
14,2.13284E+13,2.13285E+13,16.751492,0,,,,
14,2.13285E+13,2.13285E+13,16.751421,0,,,,
14,2.13285E+13,2.13285E+13,16.751228,0,,,,
14,2.13285E+13,2.13285E+13,16.751167,0,,,,
14,2.13285E+13,2.13285E+13,16.75175,0,,,,
14,2.13285E+13,2.13285E+13,16.751514,0,,,,
14,2.13285E+13,2.13286E+13,16.751628,0,,,,
14,2.13286E+13,2.13286E+13,16.751363,0,,,,
14,2.13286E+13,2.13286E+13,16.751685,0,,,,
14,2.13286E+13,2.13286E+13,16.751241,0,,,,
14,2.13286E+13,2.13286E+13,16.751628,0,,,,
14,2.13286E+13,2.13286E+13,16.751377,0,,,,
14,2.13286E+13,2.13287E+13,16.752009,0,,,,
14,2.13287E+13,2.13287E+13,16.752123,0,,,,
14,2.13287E+13,2.13287E+13,16.750984,0,,,,
14,2.13287E+13,2.13287E+13,16.751118,0,,,,
14,2.13287E+13,2.13287E+13,16.751223,0,,,,
14,2.13287E+13,2.13287E+13,16.752101,0,,,,
14,2.13287E+13,2.13288E+13,16.751722,0,,,,
14,2.13288E+13,2.13288E+13,16.751667,0,,,,
14,2.13288E+13,2.13288E+13,16.751239,0,,,,
14,2.13288E+13,2.13288E+13,16.751843,0,,,,
14,2.13288E+13,2.13288E+13,16.751663,0,,,,
14,2.13288E+13,2.13288E+13,16.752081,0,,,,
14,2.13288E+13,2.13289E+13,16.751448,0,,,,
14,2.13289E+13,2.13289E+13,16.751161,0,,,,
14,2.13289E+13,2.13289E+13,16.751135,0,,,,
14,2.13289E+13,2.13289E+13,16.75131,0,,,,
14,2.13289E+13,2.13289E+13,16.751774,0,,,,
14,2.13289E+13,2.13289E+13,16.751588,0,,,,
14,2.13289E+13,2.1329E+13,16.751824,0,,,,
14,2.1329E+13,2.1329E+13,16.75204,0,,,,
14,2.1329E+13,2.1329E+13,16.751866,0,,,,
14,2.1329E+13,2.1329E+13,16.750248,0,,,,
14,2.1329E+13,2.1329E+13,16.75126,0,,,,
14,2.1329E+13,2.1329E+13,16.751433,0,,,,
14,2.1329E+13,2.13291E+13,16.752165,0,,,,
14,2.13291E+13,2.13291E+13,16.751571,0,,,,
14,2.13291E+13,2.13291E+13,16.751499,0,,,,
14,2.13291E+13,2.13291E+13,16.75024,0,,,,
14,2.13291E+13,2.13291E+13,16.750926,0,,,,
14,2.13291E+13,2.13291E+13,16.745308,0,,,,
14,2.13291E+13,2.13292E+13,16.751776,0,,,,
14,2.13292E+13,2.13292E+13,16.751547,0,,,,
14,2.13292E+13,2.13292E+13,16.751924,0,,,,
14,2.13292E+13,2.13292E+13,16.75036,0,,,,
14,2.13292E+13,2.13292E+13,16.75166,0,,,,
14,2.13292E+13,2.13292E+13,16.751507,0,,,,
14,2.13292E+13,2.13293E+13,16.751939,0,,,,
14,2.13293E+13,2.13293E+13,16.751989,0,,,,
14,2.13293E+13,2.13293E+13,16.752032,0,,,,
14,2.13293E+13,2.13293E+13,16.751547,0,,,,
14,2.13293E+13,2.13293E+13,16.752401,0,,,,
14,2.13293E+13,2.13293E+13,16.751877,0,,,,
14,2.13293E+13,2.13294E+13,16.750898,0,,,,
14,2.13294E+13,2.13294E+13,16.749305,0,,,,
14,2.13294E+13,2.13294E+13,16.751032,0,,,,
14,2.13294E+13,2.13294E+13,16.75026,0,,,,
15,2.13294E+13,2.13294E+13,16.751525,0,,,,
15,2.13294E+13,2.13294E+13,16.751422,0,,,,
15,2.13294E+13,2.13295E+13,16.752398,0,,,,
15,2.13295E+13,2.13295E+13,16.751509,0,,,,
15,2.13295E+13,2.13295E+13,16.751032,0,,,,
15,2.13295E+13,2.13295E+13,16.750477,0,,,,
15,2.13295E+13,2.13295E+13,16.751609,0,,,,
15,2.13295E+13,2.13296E+13,16.752062,0,,,,
15,2.13296E+13,2.13296E+13,16.751391,0,,,,
15,2.13296E+13,2.13296E+13,16.751006,0,,,,
15,2.13296E+13,2.13296E+13,16.75243,0,,,,
15,2.13296E+13,2.13296E+13,16.752093,0,,,,
15,2.13296E+13,2.13296E+13,16.752223,0,,,,
15,2.13296E+13,2.13297E+13,16.751878,0,,,,
15,2.13297E+13,2.13297E+13,16.751871,0,,,,
15,2.13297E+13,2.13297E+13,16.752164,0,,,,
15,2.13297E+13,2.13297E+13,16.75112,0,,,,
15,2.13297E+13,2.13297E+13,16.751265,0,,,,
15,2.13297E+13,2.13297E+13,16.752262,0,,,,
15,2.13297E+13,2.13298E+13,16.752071,0,,,,
15,2.13298E+13,2.13298E+13,16.752249,0,,,,
15,2.13298E+13,2.13298E+13,16.751958,0,,,,
15,2.13298E+13,2.13298E+13,16.75106,0,,,,
15,2.13298E+13,2.13298E+13,16.750937,0,,,,
15,2.13298E+13,2.13298E+13,16.75121,0,,,,
15,2.13298E+13,2.13299E+13,16.751387,0,,,,
15,2.13299E+13,2.13299E+13,16.752001,0,,,,
15,2.13299E+13,2.13299E+13,16.751718,0,,,,
15,2.13299E+13,2.13299E+13,16.751719,0,,,,
15,2.13299E+13,2.13299E+13,16.751111,0,,,,
15,2.13299E+13,2.13299E+13,16.751308,0,,,,
15,2.13299E+13,2.133E+13,16.751709,0,,,,
15,2.133E+13,2.133E+13,16.751712,0,,,,
15,2.133E+13,2.133E+13,16.750924,0,,,,
15,2.133E+13,2.133E+13,16.751893,0,,,,
15,2.133E+13,2.133E+13,16.751723,0,,,,
15,2.133E+13,2.133E+13,16.751537,0,,,,
15,2.133E+13,2.13301E+13,16.751165,0,,,,
15,2.13301E+13,2.13301E+13,16.751394,0,,,,
15,2.13301E+13,2.13301E+13,16.751768,0,,,,
15,2.13301E+13,2.13301E+13,16.751921,0,,,,
15,2.13301E+13,2.13301E+13,16.751394,0,,,,
15,2.13301E+13,2.13301E+13,16.751919,0,,,,
15,2.13301E+13,2.13302E+13,16.752042,0,,,,
15,2.13302E+13,2.13302E+13,16.751111,0,,,,
15,2.13302E+13,2.13302E+13,16.751341,0,,,,
15,2.13302E+13,2.13302E+13,16.750583,0,,,,
15,2.13302E+13,2.13302E+13,16.750282,0,,,,
15,2.13302E+13,2.13302E+13,16.751043,0,,,,
15,2.13302E+13,2.13303E+13,16.751868,0,,,,
15,2.13303E+13,2.13303E+13,16.751604,0,,,,
15,2.13303E+13,2.13303E+13,16.75128,0,,,,
15,2.13303E+13,2.13303E+13,16.751486,0,,,,
15,2.13303E+13,2.13303E+13,16.750022,0,,,,
